,Mouse,Amplitude,BehavioralState,Ensemble,FiringRate,CellIndex
1842,RLI9-2,1.5mA,Locomotion,Remaining,-0.07835578228577368,509.0
1843,RLI9-2,1.5mA,Locomotion,Remaining,-0.07079850474311633,510.0
1844,RLI9-2,1.5mA,Locomotion,Fear,-0.0558257715473366,511.0
1845,RLI9-2,1.5mA,Locomotion,Remaining,-0.06042598064799513,512.0
1846,RLI9-2,1.5mA,Locomotion,Fear,-0.05718927111347213,513.0
1847,RLI9-2,1.5mA,Locomotion,Remaining,-0.04714590851204163,514.0
1848,RLI9-2,1.5mA,Locomotion,Remaining,-0.04112831217137263,515.0
1849,RLI9-2,1.5mA,Locomotion,Remaining,-0.07164099471912762,516.0
1850,RLI9-2,1.5mA,Locomotion,Fear,-0.06399004998990829,517.0
1851,RLI9-2,1.5mA,Locomotion,Remaining,-0.06287028879028513,518.0
1852,RLI9-2,1.5mA,Locomotion,Fear,-0.07583581662649207,519.0
1853,RLI9-2,1.5mA,Locomotion,Remaining,-0.021431112153148607,520.0
1854,RLI9-2,1.5mA,Locomotion,Fear,0.034873327190800864,521.0
1855,RLI9-2,1.5mA,Locomotion,Fear,-0.021889243062570445,522.0
1856,RLI9-2,1.5mA,Locomotion,Fear,-0.007519752228348557,523.0
1857,RLI9-2,1.5mA,Locomotion,Fear,-0.030605700294482372,524.0
1858,RLI9-2,1.5mA,Locomotion,Fear,0.020880210734327373,525.0
1859,RLI9-2,1.5mA,Locomotion,Remaining,-0.0034371942510326766,526.0
1860,RLI9-2,1.5mA,Locomotion,Fear,-0.02473803879665591,527.0
1861,RLI9-2,1.5mA,Locomotion,Fear,0.0063459180197880435,528.0
1862,RLI9-2,1.5mA,Locomotion,Remaining,-0.041309815403384645,529.0
1863,RLI9-2,1.5mA,Locomotion,Fear,-0.047038676227531544,530.0
1864,RLI9-2,1.5mA,Locomotion,Fear,-0.05321583542123733,531.0
1865,RLI9-2,1.5mA,Locomotion,Remaining,-0.06294981224613735,532.0
1866,RLI9-2,1.5mA,Locomotion,Fear,0.19319717364908148,533.0
1867,RLI9-2,1.5mA,Locomotion,Fear,-0.005350974647077595,534.0
1868,RLI9-2,1.5mA,Locomotion,Fear,-0.03521433052720611,535.0
1869,RLI9-2,1.5mA,Locomotion,Fear,-0.033284315280066715,536.0
1870,RLI9-2,1.5mA,Locomotion,Fear,0.1221938475886152,537.0
1871,RLI9-2,1.5mA,Locomotion,Fear,-0.0073716672917731475,538.0
1872,RLI9-2,1.5mA,Locomotion,Fear,-0.03319155738329853,539.0
1873,RLI9-2,1.5mA,Locomotion,Fear,0.11571699255787192,540.0
1874,RLI9-2,1.5mA,Locomotion,Fear,-0.037968579604838563,541.0
1875,RLI9-2,1.5mA,Locomotion,Remaining,0.007320217589717385,542.0
1876,RLI9-2,1.5mA,Locomotion,Fear,0.095116421348337,543.0
1877,RLI9-2,1.5mA,Locomotion,Fear,0.05282879873181466,544.0
1878,RLI9-2,1.5mA,Locomotion,Fear,-0.0006146745766316356,545.0
1879,RLI9-2,1.5mA,Locomotion,Remaining,-0.02071870203690219,546.0
1880,RLI9-2,1.5mA,Locomotion,Fear,-0.016497051692317587,547.0
1881,RLI9-2,1.5mA,Locomotion,Fear,0.03417139260972324,548.0
1882,RLI9-2,1.5mA,Locomotion,Remaining,-0.02186381976163426,549.0
1883,RLI9-2,1.5mA,Locomotion,Remaining,-0.04798522397109378,550.0
1884,RLI9-2,1.5mA,Locomotion,Remaining,0.025989686150423588,551.0
1885,RLI9-2,1.5mA,Locomotion,Fear,-0.002657110364917014,552.0
1886,RLI9-2,1.5mA,Locomotion,Fear,0.0022647799345206273,553.0
1887,RLI9-2,1.5mA,Locomotion,Fear,0.06136482063761878,554.0
1888,RLI9-2,1.5mA,Locomotion,Remaining,0.08375719163406738,555.0
1889,RLI9-2,1.5mA,Locomotion,Remaining,-0.07056932823014496,556.0
1890,RLI9-2,1.5mA,Locomotion,Remaining,-0.04744742076805714,557.0
1891,RLI9-2,1.5mA,Locomotion,Remaining,0.025303946725535063,558.0
1892,RLI9-2,1.5mA,Locomotion,Remaining,-0.026018391800244275,559.0
1893,RLI9-2,1.5mA,Locomotion,Fear,-0.01324791102181874,560.0
1894,RLI9-2,1.5mA,Locomotion,Fear,0.018817146997649227,561.0
1895,RLI9-2,1.5mA,Locomotion,Fear,0.19560707849815664,562.0
1896,RLI9-2,1.5mA,Locomotion,Remaining,-0.02276303832815837,563.0
1897,RLI9-2,1.5mA,Locomotion,Fear,0.15462710403865582,564.0
1898,RLI9-2,1.5mA,Locomotion,Fear,0.10649810301127231,565.0
1899,RLI9-2,1.5mA,Locomotion,Fear,0.00583482392946047,566.0
1900,RLI9-2,1.5mA,Locomotion,Remaining,-0.03583993241395633,567.0
1901,RLI9-2,1.5mA,Locomotion,Fear,-0.008856469747469191,568.0
1902,RLI9-2,1.5mA,Locomotion,Remaining,0.008370992136131945,569.0
1903,RLI9-2,1.5mA,Locomotion,Remaining,0.07890087358339119,570.0
1904,RLI9-2,1.5mA,Locomotion,Fear,0.0723312953746846,571.0
1905,RLI9-2,1.5mA,Locomotion,Remaining,0.03064074102879576,572.0
1906,RLI9-2,1.5mA,Locomotion,Fear,0.01677689953975615,573.0
1907,RLI9-2,1.5mA,Locomotion,Fear,-0.022120303685200435,574.0
1908,RLI9-2,1.5mA,Locomotion,Remaining,-0.031513681739940826,575.0
1909,RLI9-2,1.5mA,Locomotion,Fear,-0.004110441775952906,576.0
1910,RLI9-2,1.5mA,Locomotion,Fear,0.09292393481281903,577.0
1911,RLI9-2,1.5mA,Locomotion,Remaining,0.026178250521188398,578.0
1912,RLI9-2,1.5mA,Locomotion,Remaining,-0.03363663193830969,579.0
1913,RLI9-2,1.5mA,Locomotion,Fear,0.01903359953271573,580.0
1914,RLI9-2,1.5mA,Locomotion,Remaining,-0.045257644770918586,581.0
1915,RLI9-2,1.5mA,Locomotion,Remaining,-0.06125350661256155,582.0
1916,RLI9-2,1.5mA,Locomotion,Remaining,-0.06641329316537561,583.0
1917,RLI9-2,1.5mA,Locomotion,Fear,-0.038626549530870004,584.0
1918,RLI9-2,1.5mA,Locomotion,Remaining,-0.06865631214405819,585.0
1919,RLI9-2,1.5mA,Locomotion,Fear,-0.05669070862688178,586.0
1920,RLI9-2,1.5mA,Locomotion,Remaining,-0.052769757502692104,587.0
1921,RLI9-2,1.5mA,Locomotion,Remaining,-0.06446662540564756,588.0
1922,RLI9-2,1.5mA,Locomotion,Fear,0.054561361575140736,589.0
1923,RLI9-2,1.5mA,Locomotion,Remaining,-0.03884348942034872,590.0
1924,RLI9-2,1.5mA,Locomotion,Fear,-0.03358564051601737,591.0
1925,RLI9-2,1.5mA,Locomotion,Fear,-0.06082573947529144,592.0
1926,RLI9-2,1.5mA,Locomotion,Fear,-0.04416447851695564,593.0
1927,RLI9-2,1.5mA,Locomotion,Remaining,-0.04295681008944574,594.0
1928,RLI9-2,1.5mA,Locomotion,Fear,0.02056982895204508,595.0
1929,RLI9-2,1.5mA,Locomotion,Fear,0.16818327379929968,596.0
1930,RLI9-2,1.5mA,Locomotion,Fear,0.03968900791542059,597.0
1931,RLI9-2,1.5mA,Locomotion,Remaining,-0.012574673683962808,598.0
1932,RLI9-2,1.5mA,Locomotion,Fear,-0.050844582464194314,599.0
1933,RLI9-2,1.5mA,Locomotion,Remaining,-0.05907157082840642,600.0
1934,RLI9-2,1.5mA,Locomotion,Fear,0.017299084034510206,601.0
1935,RLI9-2,1.5mA,Locomotion,Remaining,-0.040980891864486634,602.0
1936,RLI9-2,1.5mA,Locomotion,Remaining,-0.026116203881845927,603.0
1937,RLI9-2,1.5mA,Locomotion,Remaining,-0.023300011679266798,604.0
1938,RLI9-2,1.5mA,Locomotion,Fear,-0.029623753590468045,605.0
1939,RLI9-2,1.5mA,Locomotion,Remaining,-0.023115628735611616,606.0
1940,RLI9-2,1.5mA,Locomotion,Remaining,0.003148303183105903,607.0
1941,RLI9-2,1.5mA,Locomotion,Remaining,-0.03640872363842922,608.0
1942,RLI9-2,1.5mA,Locomotion,Fear,-0.011841329667425106,609.0
1943,RLI9-2,1.5mA,Locomotion,Remaining,-0.00319821359198835,610.0
1944,RLI9-2,1.5mA,Locomotion,Fear,0.0018986044758243466,611.0
1945,RLI9-2,1.5mA,Locomotion,Fear,0.0036528542569393865,612.0
1946,RLI9-2,1.5mA,Locomotion,Remaining,-0.07030639509681111,613.0
1947,RLI9-2,1.5mA,Locomotion,Fear,-0.05487767293842971,614.0
1948,RLI9-2,1.5mA,Locomotion,Remaining,-0.05763237669854548,615.0
1949,RLI9-2,1.5mA,Locomotion,Remaining,-0.061168756598978885,616.0
1950,RLI9-2,1.5mA,Locomotion,Fear,-0.07377584195288847,617.0
1951,RLI9-2,1.5mA,Locomotion,Remaining,-0.005714982281233899,618.0
1952,RLI9-2,1.5mA,Locomotion,Fear,0.0486943298683939,619.0
1953,RLI9-2,1.5mA,Locomotion,Fear,-0.07375214281999821,620.0
1954,RLI9-2,1.5mA,Locomotion,Remaining,-0.04410149438742476,621.0
1955,RLI9-2,1.5mA,Locomotion,Remaining,-0.07030352050824937,622.0
1956,RLI9-2,1.5mA,Locomotion,Fear,0.05437173789648464,623.0
1957,RLI9-2,1.5mA,Locomotion,Remaining,-0.059239407946302544,624.0
1958,RLI9-2,1.5mA,Locomotion,Fear,0.062129722878891576,625.0
1959,RLI9-2,1.5mA,Locomotion,Fear,-0.0037520683927741933,626.0
1960,RLI9-2,1.5mA,Locomotion,Fear,0.12090920241989345,627.0
1961,RLI9-2,1.5mA,Locomotion,Fear,0.10676052053672047,628.0
1962,RLI9-2,1.5mA,Locomotion,Remaining,0.01644479189226999,629.0
1963,RLI9-2,1.5mA,Locomotion,Fear,0.004264282450087138,630.0
1964,RLI9-2,1.5mA,Locomotion,Remaining,0.05476002147181012,631.0
1965,RLI9-2,1.5mA,Locomotion,Remaining,0.06728697741291821,632.0
1966,RLI9-2,1.5mA,Locomotion,Remaining,-0.012473402319195675,633.0
1967,RLI9-2,1.5mA,Locomotion,Remaining,-0.03326234035829599,634.0
1968,RLI9-2,1.5mA,Locomotion,Fear,-0.07307238521173336,635.0
1969,RLI9-2,1.5mA,Locomotion,Fear,-0.05563127582235269,636.0
1970,RLI9-2,1.5mA,Locomotion,Remaining,-0.003611871781398375,637.0
1971,RLI9-2,1.5mA,Locomotion,Fear,-0.04137993900134947,638.0
1972,RLI9-2,1.5mA,Locomotion,Remaining,-0.023359048674619742,639.0
1973,RLI9-2,1.5mA,Locomotion,Fear,-0.006078071121566706,640.0
1974,RLI9-2,1.5mA,Locomotion,Fear,0.01707127564781607,641.0
1975,RLI9-2,1.5mA,Locomotion,Fear,0.05267769900842955,642.0
1976,RLI9-2,1.5mA,Locomotion,Fear,0.13151985869292926,643.0
1977,RLI9-2,1.5mA,Locomotion,Remaining,-0.03239047455027907,644.0
1978,RLI9-2,1.5mA,Locomotion,Fear,-0.02275342672284246,645.0
1979,RLI9-2,1.5mA,Locomotion,Fear,0.048963990501047584,646.0
1980,RLI9-2,1.5mA,Locomotion,Remaining,-0.05973270320605419,647.0
1981,RLI9-2,1.5mA,Locomotion,Fear,-0.029815463327428262,648.0
1982,RLI9-2,1.5mA,Locomotion,Fear,0.2941244564607884,649.0
1983,RLI9-2,1.5mA,Locomotion,Remaining,0.19856519762970215,650.0
1984,RLI9-2,1.5mA,Locomotion,Remaining,-0.0081503743162021,651.0
1985,RLI9-2,1.5mA,Locomotion,Remaining,-0.04691740180078613,652.0
1986,RLI9-2,1.5mA,Locomotion,Fear,0.033006270989147504,653.0
1987,RLI9-2,1.5mA,Locomotion,Fear,0.1148354973204959,654.0
1988,RLI9-2,1.5mA,Locomotion,Fear,-0.017490263580191494,655.0
1989,RLI9-2,1.5mA,Locomotion,Fear,-0.03292060923943777,656.0
1990,RLI9-2,1.5mA,Locomotion,Remaining,-0.042981293210552655,657.0
1991,RLI9-2,1.5mA,Locomotion,Remaining,0.16332101548286096,658.0
1992,RLI9-2,1.5mA,Locomotion,Remaining,-0.0530397288401927,659.0
1993,RLI9-2,1.5mA,Locomotion,Fear,0.0017720117186655658,660.0
1994,RLI9-2,1.5mA,Locomotion,Remaining,0.09468878390621989,661.0
1995,RLI9-2,1.5mA,Locomotion,Fear,0.04941787688386741,662.0
1996,RLI9-2,1.5mA,Locomotion,Remaining,-0.02063993752226409,663.0
1997,RLI9-2,1.5mA,Locomotion,Remaining,-0.011864993371488549,664.0
1998,RLI9-2,1.5mA,Locomotion,Fear,-0.005264367006000091,665.0
1999,RLI9-2,1.5mA,Locomotion,Fear,-0.007943236886478015,666.0
2000,RLI9-2,1.5mA,Locomotion,Remaining,0.0047299123145443794,667.0
2001,RLI9-2,1.5mA,Locomotion,Remaining,-0.022765183936717618,668.0
2002,RLI9-2,1.5mA,Locomotion,Fear,0.3161128515499438,669.0
2003,RLI9-2,1.5mA,Locomotion,Fear,0.08269422409739333,670.0
2004,RLI9-2,1.5mA,Locomotion,Fear,0.030525902583889666,671.0
2005,RLI9-2,1.5mA,Locomotion,Fear,-0.05069546192241396,672.0
2006,RLI9-2,1.5mA,Locomotion,Remaining,-0.04476284891084729,673.0
2007,RLI9-2,1.5mA,Locomotion,Remaining,-0.04258451295165182,674.0
2008,RLI9-2,1.5mA,Locomotion,Remaining,0.007723115959445974,675.0
2009,RLI9-2,1.5mA,Locomotion,Remaining,-0.04106891315614692,676.0
2010,RLI9-2,1.5mA,Locomotion,Remaining,-0.0322593503961706,677.0
2011,RLI9-2,1.5mA,Locomotion,Fear,-0.057584776795364404,678.0
2012,RLI9-2,1.5mA,Locomotion,Remaining,-0.051300360820880006,679.0
2013,RLI9-2,1.5mA,Locomotion,Remaining,-0.05853480160590647,680.0
2014,RLI9-2,1.5mA,Locomotion,Remaining,0.0006728328660785643,681.0
2015,RLI9-2,1.5mA,Locomotion,Fear,0.0348441315215506,682.0
2016,RLI9-2,1.5mA,Locomotion,Fear,-0.04395432557371364,683.0
2017,RLI9-2,1.5mA,Locomotion,Remaining,-0.0452908183755035,684.0
2018,RLI9-2,1.5mA,Locomotion,Remaining,-0.014852218101624756,685.0
2019,RLI9-2,1.5mA,Locomotion,Fear,-0.03563380036412675,686.0
2020,RLI9-2,1.5mA,Locomotion,Fear,0.056279015663785036,687.0
2021,RLI9-2,1.5mA,Locomotion,Fear,0.10201792976224186,688.0
2022,RLI9-2,1.5mA,Locomotion,Fear,0.030208158633036015,689.0
2023,RLI9-2,1.5mA,Locomotion,Remaining,0.04181470375511637,690.0
2024,RLI9-2,1.5mA,Locomotion,Fear,-0.04299656045975723,691.0
2025,RLI9-2,1.5mA,Locomotion,Remaining,-0.06410910528628255,692.0
2026,RLI9-2,1.5mA,Locomotion,Remaining,-0.07451083788749936,693.0
2027,RLI9-2,1.5mA,Locomotion,Fear,-0.047655881125861464,694.0
2028,RLI9-2,1.5mA,Locomotion,Remaining,-0.06673156727418939,695.0
2029,RLI9-2,1.5mA,Locomotion,Remaining,-0.06199989994703361,696.0
2030,RLI9-2,1.5mA,Locomotion,Remaining,-0.07107460713897337,697.0
2031,RLI9-2,1.5mA,Locomotion,Fear,-0.0629613154235105,698.0
2032,RLI9-2,1.5mA,Locomotion,Fear,0.3431810385644782,699.0
2033,RLI9-2,1.5mA,Locomotion,Fear,0.013016994482049137,700.0
2034,RLI9-2,1.5mA,Locomotion,Remaining,0.12221112945513461,701.0
2035,RLI9-2,1.5mA,Locomotion,Remaining,5.9060039844348693e-05,702.0
2036,RLI9-2,1.5mA,Locomotion,Fear,-0.01358272216387893,703.0
2037,RLI9-2,1.5mA,Locomotion,Fear,0.03739472509087888,704.0
2038,RLI9-2,1.5mA,Locomotion,Fear,0.003818346389628233,705.0
2039,RLI9-2,1.5mA,Locomotion,Fear,0.016082972969843155,706.0
2040,RLI9-2,1.5mA,Locomotion,Fear,0.06983217252852207,707.0
2041,RLI9-2,1.5mA,Locomotion,Fear,-0.02298104466855072,708.0
2042,RLI9-2,1.5mA,Locomotion,Remaining,-0.016475657390880145,709.0
2043,RLI9-2,1.5mA,Locomotion,Fear,0.012680967402135231,710.0
2044,RLI9-2,1.5mA,Locomotion,Remaining,0.01876991804848452,711.0
2045,RLI9-2,1.5mA,Locomotion,Fear,0.05495606198674125,712.0
2046,RLI9-2,1.5mA,Locomotion,Fear,-0.06739978847497577,713.0
2047,RLI9-2,1.5mA,Locomotion,Remaining,-0.058776245316365605,714.0
2048,RLI9-2,1.5mA,Locomotion,Remaining,-0.06051445009684476,715.0
2049,RLI9-2,1.5mA,Locomotion,Remaining,-0.019161580425934174,716.0
2050,RLI9-2,1.5mA,Locomotion,Remaining,-0.02683223033650761,717.0
2051,RLI9-2,1.5mA,Locomotion,Fear,-0.002896906519917857,718.0
2052,RLI9-2,1.5mA,Locomotion,Remaining,-0.07570543865303642,719.0
2053,RLI9-2,1.5mA,Locomotion,Remaining,-0.06611663490605035,720.0
2054,RLI9-2,1.5mA,Locomotion,Remaining,-0.06270678469892169,721.0
2055,RLI9-2,1.5mA,Locomotion,Fear,-0.07079640789491956,722.0
2056,RLI9-2,1.5mA,Locomotion,Fear,-0.05904577443600092,723.0
2057,RLI9-2,1.5mA,Locomotion,Fear,-0.060467638158323615,724.0
2058,RLI9-2,1.5mA,Locomotion,Remaining,-0.04526581825164576,725.0
2059,RLI9-2,1.5mA,Locomotion,Fear,0.11566508109393121,726.0
2060,RLI9-2,1.5mA,Locomotion,Remaining,-0.06388208885621452,727.0
2061,RLI9-2,1.5mA,Locomotion,Fear,-0.021444737952798745,728.0
2062,RLI9-2,1.5mA,Locomotion,Fear,0.055208213591969466,729.0
2063,RLI9-2,1.5mA,Locomotion,Fear,0.03494321794265377,730.0
2064,RLI9-2,1.5mA,Locomotion,Fear,0.12699193879614137,731.0
2065,RLI9-2,1.5mA,Locomotion,Fear,-0.036845539441090605,732.0
2066,RLI9-2,1.5mA,Locomotion,Fear,0.04085671283141428,733.0
2067,RLI9-2,1.5mA,Locomotion,Fear,0.06323686153059857,734.0
2068,RLI9-2,1.5mA,Locomotion,Fear,-0.039876855141673655,735.0
2069,RLI9-2,1.5mA,Locomotion,Remaining,-0.030966241619523383,736.0
2070,RLI9-2,1.5mA,Locomotion,Remaining,-0.040151857419069986,737.0
2071,RLI9-2,1.5mA,Locomotion,Fear,0.03348075337603577,738.0
2072,RLI9-2,1.5mA,Locomotion,Fear,0.04775846545101898,739.0
2073,RLI9-2,1.5mA,Locomotion,Remaining,0.18402410321930998,740.0
2074,RLI9-2,1.5mA,Locomotion,Fear,-0.023024124471719924,741.0
2075,RLI9-2,1.5mA,Locomotion,Fear,0.0965112767867866,742.0
2076,RLI9-2,1.5mA,Locomotion,Fear,-0.00432873158017582,743.0
2077,RLI9-2,1.5mA,Locomotion,Remaining,-0.029418860115249378,744.0
2078,RLI9-2,1.5mA,Locomotion,Fear,0.1163959667635187,745.0
2079,RLI9-2,1.5mA,Locomotion,Fear,0.23860065972940828,746.0
2080,RLI9-2,1.5mA,Locomotion,Fear,-0.06268543696249254,747.0
2081,RLI9-2,1.5mA,Locomotion,Fear,-0.017816818341314017,748.0
2082,RLI9-2,1.5mA,Locomotion,Fear,0.07648788222620272,749.0
2083,RLI9-2,1.5mA,Locomotion,Fear,-0.007827611205242276,750.0
2084,RLI9-2,1.5mA,Locomotion,Fear,0.0005071153710833402,751.0
2085,RLI9-2,1.5mA,Locomotion,Fear,-0.02981792970455234,752.0
2086,RLI9-2,1.5mA,Locomotion,Fear,-0.04498356543385662,753.0
2087,RLI9-2,1.5mA,Locomotion,Fear,0.003581871245470507,754.0
2088,RLI9-2,1.5mA,Locomotion,Fear,-0.02778514836564314,755.0
2089,RLI9-2,1.5mA,Locomotion,Remaining,-0.01708962823592799,756.0
2090,RLI9-2,1.5mA,Locomotion,Fear,-0.06376579941903308,757.0
2091,RLI9-2,1.5mA,Locomotion,Remaining,-0.0738611601914126,758.0
2092,RLI9-2,1.5mA,Locomotion,Remaining,-0.016689021513329152,759.0
2093,RLI9-2,1.5mA,Locomotion,Fear,0.04624014390557246,760.0
2094,RLI9-2,1.5mA,Locomotion,Remaining,0.02971130474958409,761.0
2095,RLI9-2,1.5mA,Locomotion,Remaining,-0.04591341352606874,762.0
2096,RLI9-2,1.5mA,Locomotion,Fear,-0.012289767873893683,763.0
2097,RLI9-2,1.5mA,Locomotion,Remaining,-0.048785858576847786,764.0
2098,RLI9-2,1.5mA,Locomotion,Fear,0.0065654614353172665,765.0
2099,RLI9-2,1.5mA,Locomotion,Fear,0.030640987583328252,766.0
2100,RLI9-2,1.5mA,Locomotion,Fear,0.02538371608730204,767.0
2101,RLI9-2,1.5mA,Locomotion,Fear,-0.023920454449079098,768.0
2102,RLI9-2,1.5mA,Locomotion,Remaining,-0.028759959989011933,769.0
2103,RLI9-2,1.5mA,Locomotion,Remaining,-0.033856608298117805,770.0
2104,RLI9-2,1.5mA,Locomotion,Fear,0.05500898861601442,771.0
2105,RLI9-2,1.5mA,Locomotion,Remaining,-0.0009129364229158477,772.0
2106,RLI9-2,1.5mA,Locomotion,Fear,-0.01151558218536979,773.0
2107,RLI9-2,1.5mA,Locomotion,Remaining,-0.03213052939093482,774.0
2108,RLI9-2,1.5mA,Locomotion,Fear,-0.01790734622357332,775.0
2109,RLI9-2,1.5mA,Locomotion,Fear,-0.024758382864739786,776.0
2110,RLI9-2,1.5mA,Locomotion,Fear,-0.054253048499464045,777.0
2111,RLI9-2,1.5mA,Locomotion,Fear,-0.023751396392980368,778.0
2112,RLI9-2,1.5mA,Locomotion,Remaining,0.048462208159470596,779.0
2113,RLI9-2,1.5mA,Locomotion,Fear,0.09968464333713832,780.0
2114,RLI9-2,1.5mA,Locomotion,Remaining,-0.035907090045319896,781.0
2115,RLI9-2,1.5mA,Locomotion,Remaining,-0.05036131883895311,782.0
2116,RLI9-2,1.5mA,Locomotion,Fear,0.07086348155121959,783.0
2117,RLI9-2,1.5mA,Locomotion,Fear,-0.060856772236238456,784.0
2118,RLI9-2,1.5mA,Locomotion,Remaining,-0.038196657656400325,785.0
2119,RLI9-2,1.5mA,Locomotion,Remaining,-0.01731471125072613,786.0
2120,RLI9-2,1.5mA,Locomotion,Fear,0.03462435334765635,787.0
2121,RLI9-2,1.5mA,Locomotion,Remaining,-0.009041325673018635,788.0
2122,RLI9-2,1.5mA,Locomotion,Remaining,0.007563668552259432,789.0
2123,RLI9-2,1.5mA,Locomotion,Fear,0.06585832764228172,790.0
2124,RLI9-2,1.5mA,Locomotion,Remaining,0.0030566024842108245,791.0
2125,RLI9-2,1.5mA,Locomotion,Fear,0.10802515038846226,792.0
2126,RLI9-2,1.5mA,Locomotion,Remaining,-0.05958811407432019,793.0
2127,RLI9-2,1.5mA,Locomotion,Remaining,-0.06263454271802746,794.0
2128,RLI9-2,1.5mA,Locomotion,Remaining,-0.04319692337718747,795.0
2129,RLI9-2,1.5mA,Locomotion,Fear,-0.026608386570300586,796.0
2130,RLI9-2,1.5mA,Locomotion,Fear,0.06304453451110771,797.0
2131,RLI9-2,1.5mA,Locomotion,Remaining,-0.006049369036534093,798.0
2132,RLI9-2,1.5mA,Locomotion,Fear,0.06643217607578224,799.0
2133,RLI9-2,1.5mA,Locomotion,Fear,-0.011966336382141084,800.0
2134,RLI9-2,1.5mA,Locomotion,Remaining,-0.015187454433197838,801.0
2135,RLI9-2,1.5mA,Locomotion,Remaining,-0.021736191928397253,802.0
2136,RLI9-2,1.5mA,Locomotion,Remaining,-0.035878347689268356,803.0
2137,RLI9-2,1.5mA,Locomotion,Remaining,-0.054921903915545654,804.0
2138,RLI9-2,1.5mA,Locomotion,Fear,-0.028234883279703613,805.0
2139,RLI9-2,1.5mA,Locomotion,Remaining,0.0013314250914942128,806.0
2140,RLI9-2,1.5mA,Locomotion,Remaining,-0.046806284593711146,807.0
2141,RLI9-2,1.5mA,Locomotion,Remaining,-0.014422613974334803,808.0
2142,RLI9-2,1.5mA,Locomotion,Fear,0.11688626512819199,809.0
2143,RLI9-2,1.5mA,Locomotion,Fear,0.09192999390086389,810.0
2144,RLI9-2,1.5mA,Locomotion,Remaining,0.042829122282566814,811.0
2145,RLI9-2,1.5mA,Locomotion,Remaining,0.01694100416165509,812.0
2146,RLI9-2,1.5mA,Locomotion,Fear,-0.0024755368563272317,813.0
2147,RLI9-2,1.5mA,Locomotion,Fear,0.09647427659708564,814.0
2148,RLI9-2,1.5mA,Locomotion,Remaining,-0.020939750361418062,815.0
2149,RLI9-2,1.5mA,Locomotion,Remaining,-0.03109891386211434,816.0
2150,RLI9-2,1.5mA,Locomotion,Remaining,-0.05443231252471183,817.0
2151,RLI9-2,1.5mA,Locomotion,Fear,0.09493522497097476,818.0
2152,RLI9-2,1.5mA,Locomotion,Remaining,0.07371721654751323,819.0
2153,RLI9-2,1.5mA,Locomotion,Fear,0.22440834785722905,820.0
2154,RLI9-2,1.5mA,Locomotion,Fear,0.02033856734434729,821.0
2155,RLI9-2,1.5mA,Locomotion,Fear,-0.0082551825122376,822.0
2156,RLI9-2,1.5mA,Locomotion,Fear,0.030340649849068202,823.0
2157,RLI9-2,1.5mA,Locomotion,Remaining,-0.03557390559088314,824.0
2158,RLI9-2,1.5mA,Locomotion,Remaining,0.05219320673196372,825.0
2159,RLI9-2,1.5mA,Locomotion,Remaining,0.14321108968052507,826.0
2160,RLI9-2,1.5mA,Locomotion,Remaining,0.02300486465364902,827.0
2161,RLI9-2,1.5mA,Locomotion,Fear,-0.000846965864980328,828.0
2162,RLI9-2,1.5mA,Locomotion,Remaining,-0.009036753587025643,829.0
2163,RLI9-2,1.5mA,Locomotion,Fear,-0.004811058746023243,830.0
2164,RLI9-2,1.5mA,Locomotion,Remaining,-0.01535548096004841,831.0
2165,RLI9-2,1.5mA,Locomotion,Remaining,0.00040075345132455705,832.0
2166,RLI9-2,1.5mA,Locomotion,Fear,-0.04660461915293267,833.0
2167,RLI9-2,1.5mA,Locomotion,Remaining,0.1632507531694587,834.0
2168,RLI9-2,1.5mA,Locomotion,Remaining,0.007010383718841904,835.0
2169,RLI9-2,1.5mA,Locomotion,Remaining,-0.06968893659169066,836.0
2170,RLI9-2,1.5mA,Locomotion,Remaining,-0.058976402981870915,837.0
2171,RLI9-2,1.5mA,Locomotion,Fear,0.008656921849305063,838.0
2172,RLI9-2,1.5mA,Locomotion,Remaining,0.027618376203380375,839.0
2173,RLI9-2,1.5mA,Locomotion,Fear,0.007778179338693525,840.0
2174,RLI9-2,1.5mA,Locomotion,Remaining,-0.021906218614503918,841.0
2175,RLI9-2,1.5mA,Locomotion,Fear,0.02874104036378253,842.0
2176,RLI9-2,1.5mA,Locomotion,Remaining,-0.015584578244816367,843.0
2177,RLI9-2,1.5mA,Locomotion,Remaining,-0.01566222456909863,844.0
2178,RLI9-2,1.5mA,Locomotion,Fear,0.2166514816324509,845.0
2179,RLI9-2,1.5mA,Locomotion,Fear,0.1624517831291947,846.0
2180,RLI9-2,1.5mA,Locomotion,Fear,0.08869402564697829,847.0
2181,RLI9-2,1.5mA,Locomotion,Fear,-0.04793251624294953,848.0
2182,RLI9-2,1.5mA,Locomotion,Fear,0.005650048062565761,849.0
2183,RLI9-2,1.5mA,Locomotion,Fear,-0.0027364393163427456,850.0
2184,RLI9-2,1.5mA,Locomotion,Fear,-0.0027627990181653705,851.0
2185,RLI9-2,1.5mA,Locomotion,Remaining,-0.03351600977749217,852.0
2186,RLI9-2,1.5mA,Locomotion,Remaining,-0.03241175342075975,853.0
2187,RLI9-2,1.5mA,Locomotion,Fear,0.055723838302873405,854.0
2188,RLI9-2,1.5mA,Locomotion,Fear,0.018406445297017255,855.0
2189,RLI9-2,1.5mA,Locomotion,Fear,-0.022284267355108026,856.0
